Gyula,Békés
Gyulaháza,Szabolcs-Szatmár-Bereg
Gyulaj,Tolna
Gyulakeszi,Veszprém
Gyúró,Fejér
Gyügye,Szabolcs-Szatmár-Bereg
Gyüre,Szabolcs-Szatmár-Bereg
Gyűrűs,Zala
Hács,Somogy
Hagyárosbörönd,Zala
Hahót,Zala
Hajdúbagos,Hajdú-Bihar
Hajdúböszörmény,Hajdú-Bihar
Hajdúdorog,Hajdú-Bihar
Hajdúhadház,Hajdú-Bihar
Hajdúnánás,Hajdú-Bihar
Hajdúsámson,Hajdú-Bihar
Hajdúszoboszló,Hajdú-Bihar
Hajdúszovát,Hajdú-Bihar
Hajmás,Somogy
Hajmáskér,Veszprém
Hajós,Bács-Kiskun
Halastó,Vas
Halászi,Győr-Moson-Sopron
Halásztelek,Pest
Halimba,Veszprém
Halmaj,Borsod-Abaúj-Zemplén
Halmajugra,Heves
Halogy,Vas
Hangács,Borsod-Abaúj-Zemplén
Hangony,Borsod-Abaúj-Zemplén
Hantos,Fejér
Harasztifalu,Vas
Harc,Tolna
Harka,Győr-Moson-Sopron
Harkakötöny,Bács-Kiskun
Harkány,1
Háromfa,Somogy
Háromhuta,Borsod-Abaúj-Zemplén
Harsány,Borsod-Abaúj-Zemplén
Hárskút,Veszprém
Harta,Bács-Kiskun
Hásságy,1
Hatvan,Heves
Hédervár,Győr-Moson-Sopron
Hedrehely,Somogy
Hegyesd,Veszprém
Hegyeshalom,Győr-Moson-Sopron
Hegyfalu,Vas
Hegyháthodász,Vas
Hegyhátmaróc,1
Hegyhátsál,Vas
Hegyhátszentjakab,Vas
Hegyhátszentmárton,Vas
Hegyhátszentpéter,Vas
Hegykő,Győr-Moson-Sopron
Hegymagas,Veszprém
Hegymeg,Borsod-Abaúj-Zemplén
Hegyszentmárton,1
Héhalom,Nógrád
Hejce,Borsod-Abaúj-Zemplén
Hejőbába,Borsod-Abaúj-Zemplén
Hejőkeresztúr,Borsod-Abaúj-Zemplén
Hejőkürt,Borsod-Abaúj-Zemplén
Hejőpapi,Borsod-Abaúj-Zemplén
Hejőszalonta,Borsod-Abaúj-Zemplén
Helesfa,1
Helvécia,Bács-Kiskun
Hencida,Hajdú-Bihar
Hencse,Somogy
Herceghalom,Pest
Hercegkút,Borsod-Abaúj-Zemplén
Hercegszántó,Bács-Kiskun
Heréd,Heves
Héreg,Komárom-Esztergom
Herencsény,Nógrád
Herend,Veszprém
Heresznye,Somogy
Hermánszeg,Szabolcs-Szatmár-Bereg
Hernád,Pest
Hernádbűd,Borsod-Abaúj-Zemplén
Hernádcéce,Borsod-Abaúj-Zemplén
Hernádkak,Borsod-Abaúj-Zemplén
Hernádkércs,Borsod-Abaúj-Zemplén
Hernádnémeti,Borsod-Abaúj-Zemplén
Hernádpetri,Borsod-Abaúj-Zemplén
Hernádszentandrás,Borsod-Abaúj-Zemplén
Hernádszurdok,Borsod-Abaúj-Zemplén
Hernádvécse,Borsod-Abaúj-Zemplén
Hernyék,Zala
Hét,Borsod-Abaúj-Zemplén
Hetefejércse,Szabolcs-Szatmár-Bereg
Hetes,Somogy
Hetvehely,1
Hetyefő,Veszprém
Heves,Heves
Hevesaranyos,Heves
Hevesvezekény,Heves
Hévíz,Zala
Hévízgyörk,Pest
Hidas,1
Hidasnémeti,Borsod-Abaúj-Zemplén
Hidegkút,Veszprém
Hidegség,Győr-Moson-Sopron
Hidvégardó,Borsod-Abaúj-Zemplén
Himesháza,1
Himod,Győr-Moson-Sopron
Hirics,1
Hobol,1
Hodász,Szabolcs-Szatmár-Bereg
Hódmezővásárhely,Csongrád-Csanád
Hollád,Somogy
Hollóháza,Borsod-Abaúj-Zemplén
Hollókő,Nógrád
Homokbödöge,Veszprém
Homokkomárom,Zala
Homokmégy,Bács-Kiskun
Homokszentgyörgy,Somogy
Homorúd,1
Homrogd,Borsod-Abaúj-Zemplén
Hont,Nógrád
Horpács,Nógrád
Hort,Heves
Hortobágy,Hajdú-Bihar
Horváthertelend,1
Horvátlövő,Vas
Horvátzsidány,Vas
Hosszúhetény,1
Hosszúpályi,Hajdú-Bihar
Hosszúpereszteg,Vas
Hosszúvíz,Somogy
Hosszúvölgy,Zala
Hosztót,Veszprém
Hottó,Zala
Hőgyész,Tolna
Hövej,Győr-Moson-Sopron
Hugyag,Nógrád
Hunya,Békés
Hunyadfalva,Jász-Nagykun-Szolnok
Husztót,1
Ibafa,1
Iborfia,Zala
Ibrány,Szabolcs-Szatmár-Bereg
Igal,Somogy
Igar,Fejér
Igrici,Borsod-Abaúj-Zemplén
Iharos,Somogy
Iharosberény,Somogy
Ikervár,Vas
Iklad,Pest
Iklanberény,Vas
Iklódbördőce,Zala
Ikrény,Győr-Moson-Sopron
Iliny,Nógrád
Ilk,Szabolcs-Szatmár-Bereg
Illocska,1
Imola,Borsod-Abaúj-Zemplén
Imrehegy,Bács-Kiskun
Ináncs,Borsod-Abaúj-Zemplén
Inárcs,Pest
Inke,Somogy
Ipacsfa,1
Ipolydamásd,Pest
Ipolyszög,Nógrád
Ipolytarnóc,Nógrád
Ipolytölgyes,Pest
Ipolyvece,Nógrád
Iregszemcse,Tolna
Irota,Borsod-Abaúj-Zemplén
Isaszeg,Pest
Ispánk,Vas
Istenmezeje,Heves
Istvándi,Somogy
Iszkaszentgyörgy,Fejér
Iszkáz,Veszprém
Isztimér,Fejér
Ivád,Heves
Iván,Győr-Moson-Sopron
Ivánbattyán,1
Ivánc,Vas
Iváncsa,Fejér
Ivándárda,1
Izmény,Tolna
Izsák,Bács-Kiskun
Izsófalva,Borsod-Abaúj-Zemplén
Jágónak,Tolna
Ják,Vas
Jakabszállás,Bács-Kiskun
Jákfa,Vas
Jákfalva,Borsod-Abaúj-Zemplén
Jákó,Somogy
Jánd,Szabolcs-Szatmár-Bereg
Jánkmajtis,Szabolcs-Szatmár-Bereg
Jánoshalma,Bács-Kiskun
Jánosháza,Vas
Jánoshida,Jász-Nagykun-Szolnok
Jánossomorja,Győr-Moson-Sopron
Járdánháza,Borsod-Abaúj-Zemplén
Jármi,Szabolcs-Szatmár-Bereg
Jásd,Veszprém
Jászágó,Jász-Nagykun-Szolnok
Jászalsószentgyörgy,Jász-Nagykun-Szolnok
Jászapáti,Jász-Nagykun-Szolnok
Jászárokszállás,Jász-Nagykun-Szolnok
Jászberény,Jász-Nagykun-Szolnok
Jászboldogháza,Jász-Nagykun-Szolnok
Jászdózsa,Jász-Nagykun-Szolnok
Jászfelsőszentgyörgy,Jász-Nagykun-Szolnok
Jászfényszaru,Jász-Nagykun-Szolnok
Jászivány,Jász-Nagykun-Szolnok
Jászjákóhalma,Jász-Nagykun-Szolnok
Jászkarajenő,Pest
Jászkisér,Jász-Nagykun-Szolnok
Jászladány,Jász-Nagykun-Szolnok
Jászszentandrás,Jász-Nagykun-Szolnok
Jászszentlászló,Bács-Kiskun
Jásztelek,Jász-Nagykun-Szolnok
Jéke,Szabolcs-Szatmár-Bereg
Jenő,Fejér
Jobaháza,Győr-Moson-Sopron
Jobbágyi,Nógrád
Jósvafő,Borsod-Abaúj-Zemplén
Juta,Somogy
Kaba,Hajdú-Bihar
Kacorlak,Zala
Kács,Borsod-Abaúj-Zemplén
Kacsóta,1
Kadarkút,Somogy
Kajárpéc,Győr-Moson-Sopron
Kajászó,Fejér
Kajdacs,Tolna
Kakasd,Tolna
Kákics,1
Kakucs,Pest
Kál,Heves
Kalaznó,Tolna
Káld,Vas
Kálló,Nógrád
Kallósd,Zala
Kállósemjén,Szabolcs-Szatmár-Bereg
Kálmáncsa,Somogy
Kálmánháza,Szabolcs-Szatmár-Bereg
Kálócfa,Zala
Kalocsa,Bács-Kiskun
Káloz,Fejér
Kám,Vas
Kamond,Veszprém
Kamut,Békés
Kánó,Borsod-Abaúj-Zemplén
Kántorjánosi,Szabolcs-Szatmár-Bereg
Kány,Borsod-Abaúj-Zemplén
Kánya,Somogy
Kányavár,Zala
Kapolcs,Veszprém
Kápolna,Heves
Kápolnásnyék,Fejér
Kapoly,Somogy
Kaposfő,Somogy
Kaposgyarmat,Somogy
Kaposhomok,Somogy
Kaposkeresztúr,Somogy
Kaposmérő,Somogy
Kapospula,Tolna
Kaposújlak,Somogy
Kaposvár,Somogy
Kaposszekcső,Tolna
Kaposszerdahely,Somogy
Káptalanfa,Veszprém
Káptalantóti,Veszprém
Kapuvár,Győr-Moson-Sopron
Kára,Somogy
Karácsond,Heves
Karád,Somogy
Karakó,Vas
Karakószörcsök,Veszprém
Karancsalja,Nógrád
Karancsberény,Nógrád
Karancskeszi,Nógrád
Karancslapujtő,Nógrád
Karancsság,Nógrád
Kárász,1
Karcag,Jász-Nagykun-Szolnok
Karcsa,Borsod-Abaúj-Zemplén
Kardos,Békés
Kardoskút,Békés
Karmacs,Zala
Károlyháza,Győr-Moson-Sopron
Karos,Borsod-Abaúj-Zemplén
Kartal,Pest
Kásád,1
Kaskantyú,Bács-Kiskun
Kastélyosdombó,Somogy
Kaszaper,Békés
Kaszó,Somogy
Katádfa,1
Katafa,Vas
Kátoly,1
Katymár,Bács-Kiskun
Káva,Pest
Kávás,Zala
Kazár,Nógrád
Kazincbarcika,Borsod-Abaúj-Zemplén
Kázsmárk,Borsod-Abaúj-Zemplén
Kazsok,Somogy
Kecel,Bács-Kiskun
Kecskéd,Komárom-Esztergom
Kecskemét,Bács-Kiskun
Kehidakustány,Zala
Kék,Szabolcs-Szatmár-Bereg
Kékcse,Szabolcs-Szatmár-Bereg
Kéked,Borsod-Abaúj-Zemplén
Kékesd,1
Kékkút,Veszprém
Kelebia,Bács-Kiskun
Keléd,Vas
Kelemér,Borsod-Abaúj-Zemplén
Kéleshalom,Bács-Kiskun
Kelevíz,Somogy
Kemecse,Szabolcs-Szatmár-Bereg
Kemence,Pest
Kemendollár,Zala
Kemeneshőgyész,Veszprém
Kemeneskápolna,Vas
Kemenesmagasi,Vas
Kemenesmihályfa,Vas
Kemenespálfa,Vas
Kemenessömjén,Vas
Kemenesszentmárton,Vas
Kemenesszentpéter,Veszprém
Keménfa,Zala
Kémes,1
Kemestaródfa,Vas
Kemse,1
Kenderes,Jász-Nagykun-Szolnok
Kenéz,Vas
Kenézlő,Borsod-Abaúj-Zemplén
Kengyel,Jász-Nagykun-Szolnok
Kenyeri,Vas
Kercaszomor,Vas
Kercseliget,Somogy
Kerecsend,Heves
Kerecseny,Zala
Kerekegyháza,Bács-Kiskun
Kerekharaszt,Heves
Kereki,Somogy
Kerékteleki,Komárom-Esztergom
Kerepes,Pest
Keresztéte,Borsod-Abaúj-Zemplén
Kerkabarabás,Zala
Kerkafalva,Zala
Kerkakutas,Zala
Kerkáskápolna,Vas
Kerkaszentkirály,Zala
Kerkateskánd,Zala
Kérsemjén,Szabolcs-Szatmár-Bereg
Kerta,Veszprém
Kertészsziget,Békés
Keszeg,Nógrád
Kesznyéten,Borsod-Abaúj-Zemplén
Keszőhidegkút,Tolna
Keszthely,Zala
Kesztölc,Komárom-Esztergom
Keszü,1
Kétbodony,Nógrád
Kétegyháza,Békés
Kéthely,Somogy
Kétpó,Jász-Nagykun-Szolnok
Kétsoprony,Békés
Kétújfalu,1
Kétvölgy,Vas
Kéty,Tolna
Kevermes,Békés
Kilimán,Zala
Kimle,Győr-Moson-Sopron
Kincsesbánya,Fejér
Királd,Borsod-Abaúj-Zemplén
Királyegyháza,1
Királyhegyes,Csongrád-Csanád
Királyszentistván,Veszprém
Kisapáti,Veszprém
Kisapostag,Fejér
Kisar,Szabolcs-Szatmár-Bereg
Kisasszond,Somogy
Kisasszonyfa,1
Kisbabot,Győr-Moson-Sopron
Kisbágyon,Nógrád
Kisbajcs,Győr-Moson-Sopron
Kisbajom,Somogy
Kisbárapáti,Somogy
Kisbárkány,Nógrád
Kisbér,Komárom-Esztergom
Kisberény,Somogy
Kisberzseny,Veszprém
Kisbeszterce,1
Kisbodak,Győr-Moson-Sopron
Kisbucsa,Zala
Kisbudmér,1
Kiscsécs,Borsod-Abaúj-Zemplén
Kiscsehi,Zala
Kiscsősz,Veszprém
Kisdér,1
Kisdobsza,1
Kisdombegyház,Békés
Kisdorog,Tolna
Kisecset,Nógrád
Kisfalud,Győr-Moson-Sopron
Kisfüzes,Heves
Kisgörbő,Zala
Kisgyalán,Somogy
Kisgyőr,Borsod-Abaúj-Zemplén
Kishajmás,1
Kisharsány,1
Kishartyán,Nógrád
Kisherend,1
Kishódos,Szabolcs-Szatmár-Bereg
Kishuta,Borsod-Abaúj-Zemplén
Kisigmánd,Komárom-Esztergom
Kisjakabfalva,1
Kiskassa,1
Kiskinizs,Borsod-Abaúj-Zemplén
Kiskorpád,Somogy
Kisköre,Heves
Kiskőrös,Bács-Kiskun
Kiskunfélegyháza,Bács-Kiskun
Kiskunhalas,Bács-Kiskun
Kiskunlacháza,Pest
Kiskunmajsa,Bács-Kiskun
Kiskutas,Zala
Kisláng,Fejér
Kisléta,Szabolcs-Szatmár-Bereg
Kislippó,1
Kislőd,Veszprém
Kismányok,Tolna
Kismarja,Hajdú-Bihar
Kismaros,Pest
Kisnamény,Szabolcs-Szatmár-Bereg
Kisnána,Heves
Kisnémedi,Pest
Kisnyárád,1
Kisoroszi,Pest
Kispalád,Szabolcs-Szatmár-Bereg
Kispáli,Zala
Kispirit,Veszprém
Kisrákos,Vas
Kisrécse,Zala
Kisrozvágy,Borsod-Abaúj-Zemplén
Kissikátor,Borsod-Abaúj-Zemplén
Kissomlyó,Vas
Kistamási,1
Kistapolca,1
Kistarcsa,Pest
Kistelek,Csongrád-Csanád
Kistokaj,Borsod-Abaúj-Zemplén
Kistolmács,Zala
Kistormás,Tolna
Kistótfalu,1
Kisújszállás,Jász-Nagykun-Szolnok
Kisunyom,Vas
Kisvárda,Szabolcs-Szatmár-Bereg
Kisvarsány,Szabolcs-Szatmár-Bereg
Kisvásárhely,Zala
Kisvaszar,1
Kisvejke,Tolna
Kiszombor,Csongrád-Csanád
Kiszsidány,Vas
Kisszállás,Bács-Kiskun
Kisszékely,Tolna
Kisszekeres,Szabolcs-Szatmár-Bereg
Kisszentmárton,1
Kissziget,Zala
Kisszőlős,Veszprém
Klárafalva,Csongrád-Csanád
Kocs,Komárom-Esztergom
Kocsér,Pest
Kocsola,Tolna
Kocsord,Szabolcs-Szatmár-Bereg
Kóka,Pest
Kokad,Hajdú-Bihar
Kolontár,Veszprém
Komádi,Hajdú-Bihar
Komárom,Komárom-Esztergom
Komjáti,Borsod-Abaúj-Zemplén
Komló,1
Komlódtótfalu,Szabolcs-Szatmár-Bereg
Komlósd,Somogy
Komlóska,Borsod-Abaúj-Zemplén
Komoró,Szabolcs-Szatmár-Bereg
Kompolt,Heves
Kondó,Borsod-Abaúj-Zemplén
Kondorfa,Vas
Kondoros,Békés
Kóny,Győr-Moson-Sopron
Konyár,Hajdú-Bihar
Kópháza,Győr-Moson-Sopron
Koppányszántó,Tolna
Korlát,Borsod-Abaúj-Zemplén
Koroncó,Győr-Moson-Sopron
Kórós,1
Kosd,Pest
Kóspallag,Pest
Kótaj,Szabolcs-Szatmár-Bereg
Kovácshida,1
Kovácsszénája,1
Kovácsvágás,Borsod-Abaúj-Zemplén
Kozárd,Nógrád
Kozármisleny,1
Kozmadombja,Zala
Köblény,1
Köcsk,Vas
Kökény,1
Kőkút,Somogy
Kölcse,Szabolcs-Szatmár-Bereg
Kölesd,Tolna
Kölked,1
Kömlő,Heves
Kömlőd,Komárom-Esztergom
Kömörő,Szabolcs-Szatmár-Bereg
Kömpöc,Bács-Kiskun
Körmend,Vas
Környe,Komárom-Esztergom
Köröm,Borsod-Abaúj-Zemplén
Kőröshegy,Somogy
Körösladány,Békés
Körösnagyharsány,Békés
Köröstarcsa,Békés
Kőröstetétlen,Pest
Körösújfalu,Békés
Körösszakál,Hajdú-Bihar
Körösszegapáti,Hajdú-Bihar
Kőszárhegy,Fejér
Kőszeg,Vas
Kőszegdoroszló,Vas
Kőszegpaty,Vas
Kőszegszerdahely,Vas
Kötcse,Somogy
Kötegyán,Békés
Kőtelek,Jász-Nagykun-Szolnok
Kővágóörs,Veszprém
Kővágószőlős,1
Kővágótöttös,1
Kövegy,Csongrád-Csanád
Köveskál,Veszprém
Krasznokvajda,Borsod-Abaúj-Zemplén
Kulcs,Fejér
Kunadacs,Bács-Kiskun
Kunágota,Békés
Kunbaja,Bács-Kiskun
Kunbaracs,Bács-Kiskun
Kuncsorba,Jász-Nagykun-Szolnok
Kunfehértó,Bács-Kiskun
Kunhegyes,Jász-Nagykun-Szolnok
Kunmadaras,Jász-Nagykun-Szolnok
Kunpeszér,Bács-Kiskun
Kunszállás,Bács-Kiskun
Kunszentmárton,Jász-Nagykun-Szolnok
Kunszentmiklós,Bács-Kiskun
Kunsziget,Győr-Moson-Sopron
Kup,Veszprém
Kupa,Borsod-Abaúj-Zemplén
Kurd,Tolna
Kurityán,Borsod-Abaúj-Zemplén
Kustánszeg,Zala
Kutas,Somogy
Kutasó,Nógrád
Kübekháza,Csongrád-Csanád
Külsősárd,Zala
Külsővat,Veszprém
Küngös,Veszprém
Lábatlan,Komárom-Esztergom
Lábod,Somogy
Lácacséke,Borsod-Abaúj-Zemplén
Lad,Somogy
Ladánybene,Bács-Kiskun
Ládbesenyő,Borsod-Abaúj-Zemplén
Lajoskomárom,Fejér
Lajosmizse,Bács-Kiskun
Lak,Borsod-Abaúj-Zemplén
Lakhegy,Zala
Lakitelek,Bács-Kiskun
Lakócsa,Somogy
Lánycsók,1
Lápafő,Tolna
Lapáncsa,1
Laskod,Szabolcs-Szatmár-Bereg
Lasztonya,Zala
Látrány,Somogy
Lázi,Győr-Moson-Sopron
Leányfalu,Pest
Leányvár,Komárom-Esztergom
Lébény,Győr-Moson-Sopron
Legénd,Nógrád
Legyesbénye,Borsod-Abaúj-Zemplén
Léh,Borsod-Abaúj-Zemplén
Lénárddaróc,Borsod-Abaúj-Zemplén
Lendvadedes,Zala
Lendvajakabfa,Zala
Lengyel,Tolna
Lengyeltóti,Somogy
Lenti,Zala
Lepsény,Fejér
Lesencefalu,Veszprém
Lesenceistvánd,Veszprém
Lesencetomaj,Veszprém
Létavértes,Hajdú-Bihar
Letenye,Zala
Letkés,Pest
Levél,Győr-Moson-Sopron
Levelek,Szabolcs-Szatmár-Bereg
Libickozma,Somogy
Lickóvadamos,Zala
Liget,1
Ligetfalva,Zala
Lipót,Győr-Moson-Sopron
Lippó,1
Liptód,1
Lispeszentadorján,Zala
Liszó,Zala
Litér,Veszprém
Litka,Borsod-Abaúj-Zemplén
Litke,Nógrád
Lócs,Vas
Lókút,Veszprém
Lónya,Szabolcs-Szatmár-Bereg
Lórév,Pest
Lothárd,1
Lovas,Veszprém
Lovasberény,Fejér
Lovászhetény,1
Lovászi,Zala
Lovászpatona,Veszprém
Lőkösháza,Békés
Lőrinci,Heves
Lövő,Győr-Moson-Sopron
Lövőpetri,Szabolcs-Szatmár-Bereg
Lucfalva,Nógrád
Ludányhalászi,Nógrád
Ludas,Heves
Lukácsháza,Vas
Lulla,Somogy
Lúzsok,1
Mád,Borsod-Abaúj-Zemplén
Madaras,Bács-Kiskun
Madocsa,Tolna
Maglóca,Győr-Moson-Sopron
Maglód,Pest
Mágocs,1
Magosliget,Szabolcs-Szatmár-Bereg
Magy,Szabolcs-Szatmár-Bereg
Magyaralmás,Fejér
Magyaratád,Somogy
Magyarbánhegyes,Békés
Magyarbóly,1
Magyarcsanád,Csongrád-Csanád
Magyardombegyház,Békés
Magyaregregy,1
Magyaregres,Somogy
Magyarföld,Zala
Magyargéc,Nógrád
Magyargencs,Veszprém
Magyarhertelend,1
Magyarhomorog,Hajdú-Bihar
Magyarkeresztúr,Győr-Moson-Sopron
Magyarkeszi,Tolna
Magyarlak,Vas
Magyarlukafa,1
Magyarmecske,1
Magyarnádalja,Vas
Magyarnándor,Nógrád
Magyarpolány,Veszprém
Magyarsarlós,1
Magyarszecsőd,Vas
Magyarszék,1
Magyarszentmiklós,Zala
Magyarszerdahely,Zala
Magyarszombatfa,Vas
Magyartelek,1
Majosháza,Pest
Majs,1
Makád,Pest
Makkoshotyka,Borsod-Abaúj-Zemplén
Maklár,Heves
Makó,Csongrád-Csanád
Malomsok,Veszprém
Mályi,Borsod-Abaúj-Zemplén
Mályinka,Borsod-Abaúj-Zemplén
Mánd,Szabolcs-Szatmár-Bereg
Mándok,Szabolcs-Szatmár-Bereg
Mánfa,1
Mány,Fejér
Maráza,1
Marcalgergelyi,Veszprém
Marcali,Somogy
Marcaltő,Veszprém
Márfa,1
Máriahalom,Komárom-Esztergom
Máriakálnok,Győr-Moson-Sopron
Máriakéménd,1
Márianosztra,Pest
Máriapócs,Szabolcs-Szatmár-Bereg
Markaz,Heves
Márkháza,Nógrád
Márkó,Veszprém
Markóc,1
Markotabödöge,Győr-Moson-Sopron
Maróc,Zala
Marócsa,1
Márok,1
Márokföld,Zala
Márokpapi,Szabolcs-Szatmár-Bereg
Maroslele,Csongrád-Csanád
Mártély,Csongrád-Csanád
Martfű,Jász-Nagykun-Szolnok
Martonfa,1
Martonvásár,Fejér
Martonyi,Borsod-Abaúj-Zemplén
Mátészalka,Szabolcs-Szatmár-Bereg
Mátételke,Bács-Kiskun
Mátraballa,Heves
Mátraderecske,Heves
Mátramindszent,Nógrád
Mátranovák,Nógrád
Mátraszele,Nógrád
Mátraszentimre,Heves
Mátraszőlős,Nógrád
Mátraterenye,Nógrád
Mátraverebély,Nógrád
Mátyásdomb,Fejér
Matty,1
Mátyus,Szabolcs-Szatmár-Bereg
Máza,1
Mecseknádasd,1
Mecsekpölöske,1
Mecsér,Győr-Moson-Sopron
Medgyesbodzás,Békés
Medgyesegyháza,Békés
Medina,Tolna
Megyaszó,Borsod-Abaúj-Zemplén
Megyehíd,Vas
Megyer,Veszprém
Meggyeskovácsi,Vas
Méhkerék,Békés
Méhtelek,Szabolcs-Szatmár-Bereg
Mekényes,1
Mélykút,Bács-Kiskun
Mencshely,Veszprém
Mende,Pest
Méra,Borsod-Abaúj-Zemplén
Merenye,1
Mérges,Győr-Moson-Sopron
Mérk,Szabolcs-Szatmár-Bereg
Mernye,Somogy
Mersevát,Vas
Mesterháza,Vas
Mesteri,Vas
Mesterszállás,Jász-Nagykun-Szolnok
Meszes,Borsod-Abaúj-Zemplén
Meszlen,Vas
Mesztegnyő,Somogy
Mezőberény,Békés
Mezőcsát,Borsod-Abaúj-Zemplén
Mezőcsokonya,Somogy
Meződ,1
Mezőfalva,Fejér
Mezőgyán,Békés
Mezőhegyes,Békés
Mezőhék,Jász-Nagykun-Szolnok
Mezőkeresztes,Borsod-Abaúj-Zemplén
Mezőkomárom,Fejér
Mezőkovácsháza,Békés
Mezőkövesd,Borsod-Abaúj-Zemplén
Mezőladány,Szabolcs-Szatmár-Bereg
Mezőlak,Veszprém
Mezőnagymihály,Borsod-Abaúj-Zemplén
Mezőnyárád,Borsod-Abaúj-Zemplén
Mezőörs,Győr-Moson-Sopron
Mezőpeterd,Hajdú-Bihar
Mezősas,Hajdú-Bihar
Mezőszemere,Heves
Mezőszentgyörgy,Fejér
Mezőszilas,Fejér
Mezőtárkány,Heves
Mezőtúr,Jász-Nagykun-Szolnok
Mezőzombor,Borsod-Abaúj-Zemplén
Miháld,Zala
Mihályfa,Zala
Mihálygerge,Nógrád
Mihályháza,Veszprém
Mihályi,Győr-Moson-Sopron
Mike,Somogy
Mikebuda,Pest
Mikekarácsonyfa,Zala
Mikepércs,Hajdú-Bihar
Miklósi,Somogy
Mikófalva,Heves
Mikóháza,Borsod-Abaúj-Zemplén
Mikosszéplak,Vas
Milejszeg,Zala
Milota,Szabolcs-Szatmár-Bereg
Mindszent,Csongrád-Csanád
Mindszentgodisa,1
Mindszentkálla,Veszprém
Misefa,Zala
Miske,Bács-Kiskun
Miskolc,Borsod-Abaúj-Zemplén
Miszla,Tolna
Mocsa,Komárom-Esztergom
Mogyoród,Pest
Mogyorósbánya,Komárom-Esztergom
Mogyoróska,Borsod-Abaúj-Zemplén
Moha,Fejér
Mohács,1
Mohora,Nógrád
Molnári,Zala
Molnaszecsőd,Vas
Molvány,1
Monaj,Borsod-Abaúj-Zemplén
Monok,Borsod-Abaúj-Zemplén
Monor,Pest
Monorierdő,Pest
Mónosbél,Heves
Monostorapáti,Veszprém
Monostorpályi,Hajdú-Bihar
Monoszló,Veszprém
Monyoród,1
Mór,Fejér
Mórágy,Tolna
Mórahalom,Csongrád-Csanád
Móricgát,Bács-Kiskun
Mórichida,Győr-Moson-Sopron
Mosdós,Somogy
Mosonmagyaróvár,Győr-Moson-Sopron
Mosonszentmiklós,Győr-Moson-Sopron
Mosonszolnok,Győr-Moson-Sopron
Mosonudvar,Győr-Moson-Sopron
Mozsgó,1
Mőcsény,Tolna
Mucsfa,Tolna
Mucsi,Tolna
Múcsony,Borsod-Abaúj-Zemplén
Muhi,Borsod-Abaúj-Zemplén
Murakeresztúr,Zala
Murarátka,Zala
Muraszemenye,Zala
Murga,Tolna
Murony,Békés
Nábrád,Szabolcs-Szatmár-Bereg
Nadap,Fejér
Nádasd,Vas
Nádasdladány,Fejér
Nádudvar,Hajdú-Bihar
Nágocs,Somogy
Nagyacsád,Veszprém
Nagyalásony,Veszprém
Nagyar,Szabolcs-Szatmár-Bereg
Nagyatád,Somogy
Nagybajcs,Győr-Moson-Sopron
Nagybajom,Somogy
Nagybakónak,Zala
Nagybánhegyes,Békés
Nagybaracska,Bács-Kiskun
Nagybarca,Borsod-Abaúj-Zemplén
Nagybárkány,Nógrád
Nagyberény,Somogy
Nagyberki,Somogy
Nagybörzsöny,Pest
Nagybudmér,1
Nagycenk,Győr-Moson-Sopron
Nagycsány,1
Nagycsécs,Borsod-Abaúj-Zemplén
Nagycsepely,Somogy
Nagycserkesz,Szabolcs-Szatmár-Bereg
Nagydém,Veszprém
Nagydobos,Szabolcs-Szatmár-Bereg
Nagydobsza,1
Nagydorog,Tolna
Nagyecsed,Szabolcs-Szatmár-Bereg
Nagyér,Csongrád-Csanád
Nagyesztergár,Veszprém
Nagyfüged,Heves
Nagygeresd,Vas
Nagygörbő,Zala
Nagygyimót,Veszprém
Nagyhajmás,1
Nagyhalász,Szabolcs-Szatmár-Bereg
Nagyharsány,1
Nagyhegyes,Hajdú-Bihar
Nagyhódos,Szabolcs-Szatmár-Bereg
Nagyhuta,Borsod-Abaúj-Zemplén
Nagyigmánd,Komárom-Esztergom
Nagyiván,Jász-Nagykun-Szolnok
Nagykálló,Szabolcs-Szatmár-Bereg
Nagykamarás,Békés
Nagykanizsa,Zala
Nagykapornak,Zala
Nagykarácsony,Fejér
Nagykáta,Pest
Nagykereki,Hajdú-Bihar
Nagykeresztúr,Nógrád
Nagykinizs,Borsod-Abaúj-Zemplén
Nagykónyi,Tolna
Nagykorpád,Somogy
Nagykovácsi,Pest
Nagykozár,1
Nagykökényes,Heves
Nagykölked,Vas
Nagykőrös,Pest
Nagykörű,Jász-Nagykun-Szolnok
Nagykutas,Zala
Nagylak,Csongrád-Csanád
Nagylengyel,Zala
Nagylóc,Nógrád
Nagylók,Fejér
Nagylózs,Győr-Moson-Sopron
Nagymágocs,Csongrád-Csanád
Nagymányok,Tolna
Nagymaros,Pest
Nagymizdó,Vas
Nagynyárád,1
Nagyoroszi,Nógrád
Nagypáli,Zala
Nagypall,1
Nagypeterd,1
Nagypirit,Veszprém
Nagyrábé,Hajdú-Bihar
Nagyrada,Zala
Nagyrákos,Vas
Nagyrécse,Zala
Nagyréde,Heves
Nagyrév,Jász-Nagykun-Szolnok
Nagyrozvágy,Borsod-Abaúj-Zemplén
Nagysáp,Komárom-Esztergom
Nagysimonyi,Vas
Nagyszakácsi,Somogy
Nagyszékely,Tolna
Nagyszekeres,Szabolcs-Szatmár-Bereg
Nagyszénás,Békés
